Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),DXY In (United States)
28/10/2016,15.19,0.7599,1.7806,3.2006,1.7802,1.3398,649.19,6.7789,2988.38,6.8345,24.6095,6.7722,8.8766,1.0985,7.755,281.85,112.88,66.78,13051,3.8479,104.74,4.2,18.9844,0.7163,8.2645,3.365,48.502,3.9494,3.6413,4.0996,62.903,3.7502,112.1924,1.3919,27.4206,13.8352,1144.73,9.0109,0.9881,31.637,35.029,3.1068,3.673,1.2185,0.0024,98.348
31/10/2016,15.154,0.7609,1.7816,3.1936,1.7812,1.3409,653.22,6.7758,3006.78,6.8359,24.611,6.7736,8.8837,1.0981,7.7552,280.89,112.6,66.78,13048,3.8343,104.82,4.1945,18.8642,0.7151,8.2596,3.3635,48.45,3.9216,3.6414,4.103,63.3923,3.7502,111.97,1.3911,27.4357,13.4741,1143.78,9.0321,0.989,31.557,35.03,3.094,3.673,1.2242,0.0024,98.445
01/11/2016,15.071,0.7652,1.7695,3.2317,1.7692,1.339,651.14,6.7657,3047.27,6.7922,24.4455,6.7292,8.8791,1.1055,7.755,278.63,111.63,66.7163,13047,3.8144,104.15,4.1788,19.2007,0.7184,8.2153,3.3656,48.36,3.8906,3.6411,4.0702,63.3047,3.7504,111.3075,1.3886,27.2487,13.6105,1139.77,8.9622,0.9754,31.552,35.026,3.1112,3.673,1.2243,0.0024,97.699
02/11/2016,15.12,0.7661,1.7632,3.2317,1.7624,1.3393,649.43,6.757,3071.55,6.771,24.3515,6.705,8.8772,1.1098,7.7553,277.78,111.16,66.72,13057,3.8139,103.3,4.187,19.3683,0.7288,8.1898,3.389,48.347,3.8968,3.641,4.0541,63.508,3.7505,110.8525,1.3844,27.1457,13.4647,1149.3,8.9219,0.9732,31.519,34.95,3.1135,3.6729,1.2304,0.0024,97.398
03/11/2016,15.095,0.7682,1.761,3.242,1.7612,1.3397,651.77,6.765,3072.67,6.7652,24.3305,6.6996,13.8913,1.1105,7.7551,276.29,110.82,66.7513,13075,3.8122,102.98,4.1842,19.1749,0.7337,8.1862,3.3791,48.373,3.8876,3.6411,4.0503,63.6135,3.7504,110.8055,1.3837,27.1275,13.4649,1139.3,8.9691,0.9739,31.481,34.969,3.1101,3.673,1.2461,0.0024,97.157
04/11/2016,15.052,0.7673,1.756,3.2362,1.756,1.3404,657.46,6.7565,3060.5,6.7441,24.2589,6.6792,15.3774,1.1141,7.7559,274.79,110.32,66.7075,13068,3.7884,103.12,4.1993,19.0266,0.7326,8.1591,3.3886,48.454,3.885,3.6408,4.0379,64.4471,3.7507,110.4556,1.3833,27.0453,13.5823,1143.5,8.9462,0.9684,31.449,34.965,3.1568,3.673,1.2517,0.0024,97.065
07/11/2016,15.044,0.7728,1.7709,3.2061,1.7718,1.3364,653.56,6.7766,3039.9,6.8053,24.475,6.7402,16.5331,1.1041,7.7553,276.66,111.16,66.7375,13086,3.8146,104.46,4.2127,18.5944,0.7344,8.2349,3.373,48.635,3.9204,3.6411,4.0758,63.6466,3.7504,111.4987,1.3895,27.2847,13.3623,1143.01,9.0243,0.9743,31.461,35,3.1678,3.6729,1.2396,0.0024,97.781
08/11/2016,14.953,0.7762,1.7755,3.1686,1.7743,1.3288,646.77,6.787,2952.16,6.8115,24.5055,6.7499,17.3765,1.1026,7.7547,276.79,111.26,66.6225,13084,3.8136,105.16,4.2017,18.3226,0.7386,8.2295,3.3556,48.673,3.9303,3.641,4.0899,63.8114,3.7503,111.6115,1.3864,27.3208,13.1866,1134.73,8.9891,0.9779,31.443,34.94,3.1561,3.673,1.2379,0.0024,97.861
09/11/2016,14.936,0.7635,1.7926,3.2254,1.7931,1.3424,649.72,6.7915,3000.67,6.8795,24.77,6.8229,17.424,1.091,7.7558,280.04,112.08,66.435,13127,3.8185,105.67,4.2352,19.844,0.7279,8.3439,3.376,48.713,3.9806,3.641,4.129,63.8117,3.7504,112.8374,1.3992,27.6151,13.4457,1149.26,9.0636,0.9845,31.451,35.039,3.2102,3.6728,1.2406,0.0024,98.504
10/11/2016,15.043,0.7613,1.7964,3.3932,1.7956,1.3469,656.8,6.8059,3117.48,6.8899,24.8108,6.8318,16.5049,1.0893,7.7562,282.41,112.14,66.6263,13138,3.8343,106.83,4.2802,20.5754,0.7213,8.3654,3.403,48.728,4.0121,3.641,4.136,65.6925,3.7505,113.1026,1.4116,27.6573,14.1217,1150.2,9.0401,0.9868,31.598,35.303,3.2507,3.673,1.2555,0.0024,98.785
11/11/2016,15.3,0.7546,1.8031,3.4023,1.8018,1.3542,669.35,6.812,3044.48,6.9198,24.896,6.8555,16.5425,1.0855,7.7584,284.97,112.35,67.2462,13383,3.8396,106.65,4.3418,20.8492,0.713,8.3935,3.408,49.037,4.0724,3.6409,4.1629,65.8368,3.7505,113.255,1.4126,27.7467,14.3352,1164.66,9.0958,0.988,31.864,35.393,3.2488,3.673,1.2596,0.0024,99.06
14/11/2016,15.598,0.7554,1.8219,3.4344,1.8216,1.3557,670.21,6.86,3123.81,6.9959,25.1782,6.9329,15.575,1.0737,7.7584,289.44,113.2,67.2462,13375,3.8497,108.42,4.3305,20.6906,0.7118,8.4742,3.4366,49.27,4.1193,3.6407,4.2059,66,3.7506,114.8298,1.4149,28.0563,14.4314,1171.59,9.1559,0.9981,31.985,35.488,3.2901,3.673,1.249,0.0024,100.11
15/11/2016,15.5,0.7559,1.8228,3.4344,1.8239,1.3448,669.89,6.859,3120.27,7.0087,25.2169,6.9418,15.3807,1.0722,7.7577,288.98,113.22,67.7425,13369,3.8441,109.2,4.3403,20.2695,0.7101,8.4335,3.4185,49.074,4.1079,3.641,4.2083,64.3599,3.7506,114.9428,1.4134,28.0974,14.1762,1170.33,9.1888,1.0018,31.845,35.451,3.2905,3.673,1.2457,0.0024,100.23
16/11/2016,15.5035,0.748,1.8309,3.4262,1.8294,1.3446,675.03,6.8804,3132.47,7.034,25.2805,6.9624,15.6427,1.0691,7.7577,290.12,113.28,67.95,13345,3.855,109.08,4.3497,20.2085,0.707,8.4776,3.4052,49.371,4.1678,3.6411,4.229,64.7469,3.7508,115.344,1.4151,28.1781,14.3076,1169.43,9.1991,1.0019,31.846,35.497,3.324,3.673,1.2443,0.0024,100.41
17/11/2016,15.478,0.7406,1.8407,3.4211,1.8405,1.3521,675.15,6.8781,3158.61,7.0798,25.441,7.0024,15.9346,1.0626,7.7573,291.62,113.83,67.8275,13373,3.8677,110.12,4.3945,20.4286,0.7025,8.5412,3.4035,49.495,4.1738,3.6414,4.2487,64.8743,3.7508,115.8996,1.4208,28.3513,14.4242,1176.03,9.2434,1.0071,31.829,35.491,3.3704,3.673,1.2417,0.0024,100.89
18/11/2016,15.476,0.7338,1.8463,3.3818,1.847,1.3505,678.64,6.8865,3182.2,7.1052,25.526,7.0261,15.9457,1.0588,7.7567,292.15,113.78,68.1375,13428,3.8857,110.91,4.4183,20.6435,0.701,8.5974,3.4055,49.743,4.1931,3.6413,4.2629,64.9791,3.7506,116.2613,1.4263,28.4518,14.4222,1183,9.2988,1.0101,32.058,35.57,3.3683,3.673,1.2342,0.0024,101.21
21/11/2016,15.3805,0.7369,1.8404,3.3516,1.8403,1.3418,674.45,6.8928,3149.19,7.0914,25.4285,7.0003,17.5705,1.063,7.756,290.79,113.27,68.165,13406,3.8639,110.82,4.4198,20.4495,0.7066,8.5445,3.419,49.824,4.166,3.6411,4.2438,63.9762,3.7507,115.867,1.4241,28.3419,14.2486,1186.65,9.2206,1.0088,31.976,35.53,3.3613,3.673,1.2494,0.0024,101.05
22/11/2016,15.4409,0.7402,1.8407,3.3563,1.8406,1.3441,677.46,6.89,3151.69,7.0866,25.4408,7.0009,17.5475,1.0627,7.7557,290.43,113.21,68.255,13443,3.8598,111.14,4.421,20.5949,0.7062,8.5194,3.419,49.886,4.1576,3.6413,4.2451,63.7019,3.7508,116.2346,1.4237,28.348,14.0861,1176.2,9.2179,1.0113,31.898,35.503,3.3845,3.673,1.2423,0.0024,101.04
23/11/2016,15.545,0.7385,1.8533,3.3903,1.8535,1.3488,680.17,6.919,3173.95,7.134,25.6155,7.0496,17.6279,1.0553,7.7567,294.09,113.7,68.565,13490,3.8692,112.52,4.4445,20.6446,0.7007,8.6131,3.423,49.86,4.1999,3.641,4.2705,64.2651,3.7509,116.9865,1.4319,28.5488,14.1502,1176.32,9.2787,1.0167,31.872,35.701,3.3953,3.673,1.2443,0.0024,101.7
24/11/2016,15.561,0.7408,1.8533,3.3968,1.8532,1.3492,679.24,6.9219,3174.25,7.1364,25.6135,7.0488,17.5815,1.0554,7.7562,294.35,113.54,68.7475,13558,3.8705,113.33,4.4602,20.7441,0.7002,8.5982,3.4125,49.942,4.1892,3.6413,4.2746,64.4916,3.7508,116.8171,1.4322,28.5446,14.1494,1180.35,9.2484,1.0163,31.929,35.67,3.4463,3.673,1.2451,0.0024,101.7
25/11/2016,15.5509,0.7443,1.8464,3.4141,1.8471,1.3519,679.66,6.9188,3173,7.103,25.5237,7.025,17.5815,1.0589,7.7558,292.63,113.2,68.4725,13525,3.8719,113.22,4.4583,20.6538,0.7043,8.5805,3.4225,49.8,4.1745,3.6413,4.2629,64.8285,3.7508,116.3854,1.4274,28.4409,14.11,1177.3,9.2497,1.0141,31.908,35.629,3.4514,3.6728,1.2477,0.0024,101.49
28/11/2016,15.5509,0.7482,1.8439,3.3876,1.8428,1.3412,675.02,6.9153,3150.54,7.1005,25.4935,7.0093,17.8042,1.0614,7.7567,293.12,112.76,68.775,13532,3.841,111.94,4.4638,20.6303,0.7073,8.5382,3.417,49.77,4.1664,3.6414,4.2532,64.8717,3.7507,116.1406,1.424,28.3859,13.73,1170.3,9.1987,1.0127,31.74,35.545,3.4154,3.673,1.2416,0.0024,101.33
29/11/2016,15.694,0.7484,1.8372,3.3928,1.8365,1.3432,673.56,6.9047,3160.72,7.0776,25.4104,6.9866,17.8939,1.065,7.7565,292.66,112.07,68.655,13560,3.8329,112.38,4.466,20.6236,0.7125,8.5331,3.4175,49.785,4.1652,3.6413,4.2341,65.1057,3.7508,115.661,1.4251,28.2892,13.8818,1168.76,9.1766,1.0117,31.821,35.668,3.409,3.673,1.2493,0.0024,100.93
30/11/2016,15.8725,0.7385,1.8454,3.3858,1.8466,1.3437,674.25,6.8894,3073.67,7.118,25.5423,7.0262,17.9457,1.0589,7.7565,295.41,112.55,68.3887,13555,3.8321,114.46,4.4662,20.5743,0.7083,8.5249,3.4135,49.676,4.2056,3.6413,4.2486,64.1068,3.7511,116.436,1.4334,28.4512,14.094,1168.96,9.2304,1.0173,31.869,35.709,3.4375,3.673,1.2506,0.0024,101.5
01/12/2016,15.8525,0.7415,1.8343,3.4645,1.8341,1.3319,674.69,6.8856,3072.94,7.076,25.3835,6.9779,17.8995,1.0661,7.7562,294.78,111.58,68.3463,13565,3.8274,114.1,4.4635,20.7785,0.7088,8.4202,3.4155,49.699,4.2107,3.6415,4.2321,63.9721,3.7506,115.4189,1.4261,28.2572,14.1066,1167.5,9.2213,1.0106,31.901,35.673,3.5039,3.673,1.2591,0.0024,101.04
02/12/2016,15.93,0.7457,1.8341,3.4769,1.834,1.3292,671.02,6.88,3088.4,7.0782,25.3752,6.9771,17.676,1.0664,7.7553,293.8,111.37,68.225,13512,3.8173,113.51,4.4532,20.6281,0.7141,8.4219,3.418,49.604,4.2034,3.6414,4.2291,63.7937,3.7507,115.381,1.4196,28.2436,13.8021,1172.55,9.2146,1.0111,31.891,35.659,3.521,3.673,1.2729,0.0024,100.77
05/12/2016,15.871,0.7472,1.817,3.423,1.8196,1.3271,665.52,6.8815,3038.4,6.9997,25.127,6.9112,17.9696,1.0764,7.7549,291.53,110.14,68.2175,13440,3.8136,113.85,4.4485,20.5943,0.7141,8.3717,3.4185,49.651,4.1795,3.6414,4.1799,63.816,3.7508,114.5345,1.419,27.9883,13.7263,1174.69,9.1152,1.0064,32.041,35.628,3.5243,3.673,1.2732,0.0024,100.09
06/12/2016,15.914,0.7461,1.8245,3.41,1.8247,1.3277,660.33,6.8818,3002.81,7.0347,25.226,6.9396,17.914,1.0718,7.7558,291.62,110.62,67.9,13370,3.8136,114.02,4.4355,20.3939,0.712,8.4051,3.4135,49.647,4.158,3.6414,4.1986,63.8587,3.7503,115.0372,1.4208,28.1105,13.6462,1171.22,9.1265,1.0102,31.937,35.621,3.4457,3.673,1.2678,0.0024,100.49
07/12/2016,15.9923,0.7482,1.8173,3.3925,1.8191,1.3234,656.57,6.8767,3004.43,7.0104,25.133,6.918,18.095,1.0753,7.7562,291.21,110.35,67.635,13333,3.791,113.77,4.4323,20.3354,0.7165,8.3638,3.4035,49.673,4.1232,3.6414,4.1826,63.2549,3.7506,114.7347,1.4168,28.0183,13.4748,1167.82,9.0713,1.0075,31.894,35.61,3.3896,3.673,1.2626,0.0024,100.23
08/12/2016,15.9923,0.7463,1.8426,3.3753,1.843,1.3191,654.87,6.891,3004,7.0998,25.4906,7.0082,18.1937,1.0615,7.7555,296.14,111.42,67.355,13287,3.8128,114.04,4.4222,20.3172,0.7174,8.4335,3.3995,49.688,4.1837,3.6414,4.2383,63.319,3.7511,116.2271,1.4233,28.3831,13.6558,1158.97,9.1274,1.0163,31.7,35.642,3.4427,3.673,1.2586,0.0024,101.1
09/12/2016,15.9923,0.7449,1.8526,3.3802,1.8525,1.3179,651.54,6.908,3006.21,7.1391,25.5965,7.041,18.0965,1.0561,7.7594,298.13,112.12,67.4175,13319,3.8293,115.32,4.4245,20.3894,0.7136,8.5033,3.4065,49.76,4.2144,3.6414,4.2612,62.4636,3.7512,116.973,1.4309,28.5273,13.796,1165.93,9.1893,1.0171,31.823,35.674,3.4772,3.673,1.2572,0.0024,101.59
12/12/2016,16.0305,0.7497,1.839,3.3377,1.839,1.313,649.37,6.9069,2993.32,7.0838,25.418,6.9925,18.2923,1.0635,7.7578,295.68,111.35,67.4175,13331,3.8115,115.02,4.4245,20.2144,0.7192,8.4377,3.401,49.884,4.1863,3.6414,4.2328,61.0145,3.7509,116.0947,1.4235,28.3288,13.615,1168.3,9.1671,1.0134,31.855,35.591,3.4689,3.673,1.2679,0.0024,101.03
13/12/2016,15.9673,0.75,1.8413,3.3344,1.8406,1.3131,650.92,6.9023,2971.5,7.0793,25.4315,6.9981,18.5234,1.0626,7.7559,295.61,111.74,67.54,13325,3.8022,115.19,4.4363,20.279,0.7204,8.4258,3.3937,49.795,4.1644,3.6416,4.2422,60.6604,3.7509,116.1844,1.424,28.3483,13.6133,1166.93,9.1655,1.0121,31.785,35.564,3.4924,3.673,1.2658,0.0024,101.07
14/12/2016,15.971,0.7406,1.8582,3.3715,1.8565,1.3283,655.66,6.9049,2962.29,7.151,25.647,7.0574,18.7133,1.0536,7.7584,298.06,113.66,67.445,13294,3.8312,117.04,4.4462,20.4708,0.7118,8.5769,3.387,49.802,4.2109,3.6416,4.29,62.1336,3.7506,117.2192,1.4371,28.5934,13.932,1169.8,9.2594,1.0204,31.745,35.658,3.5327,3.673,1.2564,0.0024,101.76
15/12/2016,15.957,0.7358,1.878,3.3651,1.8782,1.3336,665.98,6.9467,3002.18,7.2405,25.9345,7.1378,18.328,1.0414,7.7606,300.11,114.47,67.835,13384,3.8538,118.18,4.4657,20.3326,0.7038,8.6668,3.4027,49.894,4.2551,3.6415,4.3419,61.7935,3.7506,118.6288,1.4424,28.9296,13.9695,1178.28,9.4092,1.03,31.913,35.772,3.512,3.6729,1.2418,0.0024,103.02
16/12/2016,15.895,0.7304,1.8729,3.3879,1.8724,1.3336,673.57,6.9615,3007.98,7.2026,25.8558,7.1141,18.5945,1.0451,7.7645,299.1,113.89,67.7713,13395,3.8752,117.93,4.478,20.4395,0.6963,8.6726,3.403,49.935,4.2254,3.6416,4.3155,62.065,3.7509,118.1217,1.4454,28.8253,14.0325,1183.77,9.3392,1.0261,31.953,35.853,3.5053,3.6729,1.2496,0.0024,102.95
19/12/2016,15.8435,0.7245,1.8804,3.3695,1.8802,1.3408,676.81,6.9605,3006.75,7.241,25.983,7.1468,18.923,1.0402,7.7666,299.48,114.11,67.875,13389,3.8636,117.09,4.4785,20.3865,0.6929,8.687,3.4071,50.027,4.2531,3.6414,4.3442,61.9057,3.751,118.871,1.4491,28.9585,14.1391,1187,9.3846,1.0274,31.961,35.868,3.5333,3.6727,1.2395,0.0024,103.14
20/12/2016,15.8435,0.7259,1.8825,3.3503,1.8827,1.3368,675.93,6.9527,2995.42,7.2523,26.0085,7.1567,19.672,1.0388,7.7663,299.37,114.04,68.0413,13438,3.8413,117.86,4.4797,20.4583,0.6916,8.7044,3.4005,50.033,4.2461,3.6413,4.3443,61.4445,3.7513,119.0143,1.4458,29.0023,13.9976,1193.34,9.3489,1.0288,32.041,36.01,3.5254,3.6728,1.2368,0.0024,103.29
21/12/2016,15.7845,0.7238,1.875,3.3309,1.8759,1.3413,672.35,6.944,2995.82,7.2246,25.9233,7.1319,19.2211,1.0424,7.7628,297.86,113.68,67.9138,13459,3.8264,117.55,4.4792,20.5579,0.6899,8.6824,3.3915,49.949,4.2306,3.6414,4.3311,61.2164,3.7511,118.6348,1.4452,28.9009,14.0025,1193.93,9.2324,1.0268,32.015,35.99,3.5089,3.6729,1.2353,0.0024,103.02
22/12/2016,15.7205,0.7217,1.8742,3.2916,1.874,1.3483,675.97,6.9484,2996.25,7.2185,25.893,7.1233,18.788,1.0437,7.762,297.59,113.7,67.99,13469,3.8179,117.54,4.477,20.7592,0.6903,8.7128,3.3929,49.972,4.2345,3.6416,4.3383,60.972,3.7512,118.4593,1.4509,28.8649,14.0407,1199.1,9.2242,1.0256,32.065,36.01,3.5106,3.6727,1.2283,0.0024,103.09
23/12/2016,15.4865,0.7176,1.8719,3.2703,1.8722,1.3533,674.1,6.9462,3000.43,7.2205,25.8362,7.1092,18.745,1.0456,7.7592,295.83,113.49,67.825,13452,3.8196,117.33,4.4742,20.6095,0.6874,8.7009,3.3802,49.705,4.2159,3.6416,4.3344,61.3855,3.7512,118.0158,1.4473,28.8155,13.998,1202.85,9.2042,1.0265,32.159,35.972,3.5173,3.6727,1.2282,0.0024,103.01
26/12/2016,15.7025,0.7192,1.8703,3.28,1.8723,1.3509,672.82,6.9489,3000.43,7.2205,25.8505,7.1115,18.966,1.0455,7.7608,295.95,113.49,67.7363,13435,3.8194,117.1,4.4742,20.6348,0.6901,8.6945,3.3875,49.705,4.2161,3.6414,4.3272,60.979,3.7517,118.1504,1.4474,28.8191,14.0112,1201.44,9.2066,1.0272,32.207,35.87,3.5123,3.6728,1.2282,0.0024,102.97
27/12/2016,15.5415,0.7185,1.8706,3.2734,1.8704,1.3575,674.96,6.952,2997.6,7.2189,25.839,7.1098,19.0674,1.0457,7.7593,295.07,113.5,68.0575,13446,3.8412,117.43,4.4792,20.7593,0.6891,8.7066,3.376,49.764,4.2097,3.6414,4.3371,60.655,3.7523,117.8102,1.4496,28.8095,13.9272,1207.4,9.2264,1.028,32.274,36.018,3.5215,3.6728,1.2271,0.0024,103.02
28/12/2016,15.7155,0.7177,1.8793,3.2778,1.8782,1.356,672.09,6.9613,3027.99,7.2558,25.951,7.1388,19.0933,1.0413,7.7582,297.02,114.66,68.24,13460,3.8572,117.26,4.4835,20.7543,0.6921,8.7234,3.355,49.797,4.2293,3.6413,4.3614,60.4843,3.7522,118.3056,1.4504,28.9313,13.8569,1209.99,9.207,1.0284,32.299,36.053,3.5402,3.673,1.2226,0.0024,103.3
29/12/2016,15.9268,0.7219,1.8657,3.2538,1.8644,1.3502,666.21,6.9559,3002.73,7.2085,25.764,7.086,18.068,1.049,7.7551,296.04,113.81,68.1,13471,3.8456,116.54,4.485,20.7281,0.6965,8.6429,3.3585,49.729,4.202,3.6414,4.3239,60.2258,3.7519,117.7908,1.4482,28.7177,13.6152,1207.81,9.1211,1.023,32.263,35.899,3.5239,3.673,1.2261,0.0024,102.68
30/12/2016,15.88,0.7208,1.858,3.2552,1.8583,1.3441,670.4,6.945,3002,7.1769,25.6955,7.0682,18.1417,1.0517,7.7559,294.36,113.34,67.9238,13473,3.853,116.96,4.4862,20.7272,0.6934,8.6406,3.356,49.6,4.1873,3.6414,4.3126,61.5375,3.7518,117.2891,1.4468,28.6395,13.7401,1205.83,9.1061,1.019,32.326,35.835,3.5235,3.673,1.234,0.0024,102.21
02/01/2017,15.9395,0.7184,1.8574,3.2859,1.87,1.3443,670.4,6.945,3002,7.2256,25.8367,7.1108,18.1929,1.0455,7.757,295.83,113.82,68.2275,13473,3.8511,117.55,4.4862,20.7334,0.6924,8.6596,3.369,49.653,4.2205,3.6414,4.342,61.1499,3.7508,117.8325,1.4507,28.816,13.7351,1208.03,9.1384,1.0235,32.318,35.825,3.5441,3.673,1.2278,0.0024,102.78
03/01/2017,15.94,0.7219,1.88,3.265,1.8797,1.3427,674.9,6.964,2984.1,7.2718,25.966,7.144,18.4799,1.0405,7.7564,297.33,114.06,68.33,13476,3.8629,117.75,4.4938,21.1102,0.6918,8.6574,3.3941,49.763,4.218,3.641,4.3476,60.9165,3.7508,118.4,1.4503,28.9523,13.8329,1203.45,9.1618,1.0274,32.264,35.927,3.5943,3.673,1.2237,0.0024,103.21
04/01/2017,16.0825,0.7283,1.8652,3.2213,1.865,1.3302,671.58,6.9342,2969.45,7.2211,25.7603,7.0878,18.2855,1.0489,7.7553,293.8,113.09,68.045,13440,3.8579,117.25,4.4975,21.4459,0.697,8.5928,3.3845,49.709,4.1652,3.6411,4.3001,60.3713,3.7508,117.752,1.4399,28.7214,13.6142,1206.35,9.1047,1.0209,32.256,35.815,3.5721,3.673,1.2323,0.0024,102.7
05/01/2017,15.9645,0.7338,1.8453,3.1988,1.8444,1.3225,661.97,6.8767,2930.82,7.1455,25.4735,7.0088,18.2116,1.0607,7.7544,290.42,112.68,67.9613,13367,3.8464,115.35,4.4858,21.4226,0.7026,8.4783,3.365,49.525,4.1153,3.6407,4.2508,59.3448,3.7509,116.5268,1.4283,28.4048,13.5759,1186.17,8.9933,1.0098,31.913,35.683,3.5932,3.673,1.2419,0.0024,101.52
06/01/2017,15.8075,0.7301,1.8568,3.2226,1.8572,1.3237,668.07,6.9241,2923.26,7.196,25.6623,7.0577,18.1907,1.0532,7.7557,292.14,113.71,67.9637,13371,3.8496,117.02,4.4725,21.2217,0.696,8.5379,3.3772,49.465,4.1367,3.6407,4.2802,59.6241,3.7509,117.2417,1.439,28.5986,13.7596,1193,9.0574,1.018,31.985,35.737,3.6437,3.673,1.2287,0.0024,102.22
09/01/2017,15.89,0.7354,1.8506,3.1997,1.8503,1.3216,671.31,6.9375,2929,7.1576,25.5529,7.0304,18.1235,1.0574,7.7562,291.43,113.95,68.205,13362,3.8453,116.03,4.477,21.3788,0.7016,8.5395,3.385,49.586,4.1425,3.6411,4.2483,60.1397,3.7507,116.91,1.4363,28.4974,13.6726,1208.3,9.0458,1.0153,32.104,35.647,3.7134,3.673,1.2163,0.0024,101.93
10/01/2017,15.8505,0.7368,1.8521,3.1941,1.853,1.3232,670.15,6.9215,2954.5,7.1673,25.6025,7.0431,18.5475,1.0554,7.7546,292.94,115.46,68.1825,13308,3.8457,115.77,4.4755,21.8067,0.699,8.6051,3.3883,49.5,4.1435,3.6409,4.2613,60.156,3.7507,117.1997,1.4362,28.5427,13.7418,1194.57,9.0824,1.017,31.934,35.555,3.7897,3.673,1.2177,0.0024,102.01
11/01/2017,15.852,0.7441,1.8498,3.197,1.8483,1.3179,671.38,6.9377,2973.78,7.1399,25.5522,7.0248,18.6515,1.0582,7.7548,290.92,115.39,68.33,13319,3.8338,115.41,4.4722,21.8574,0.7055,8.5513,3.3799,49.584,4.1315,3.6407,4.2478,59.7703,3.7508,116.9337,1.4271,28.4674,13.7449,1196.2,9.0268,1.0141,31.923,35.45,3.8646,3.673,1.2213,0.0024,101.78
12/01/2017,15.812,0.7484,1.8411,3.1868,1.8428,1.3145,661.6,6.8941,2924.16,7.1031,25.4615,7.0065,18.7124,1.0613,7.7542,289.66,114.58,68.0837,13281,3.8272,114.72,4.4587,21.7798,0.7095,8.5276,3.362,49.489,4.1196,3.6407,4.2341,59.3902,3.7506,116.6839,1.4273,28.3879,13.5072,1184.72,8.9519,1.0109,31.653,35.356,3.76,3.673,1.2162,0.0024,101.35
13/01/2017,15.8523,0.7502,1.8386,3.2176,1.8393,1.3114,659.08,6.9005,2947.25,7.0755,25.3939,6.9865,18.7285,1.0643,7.7549,288.69,113.93,68.1563,13338,3.8189,114.49,4.463,21.4765,0.7131,8.5005,3.3627,49.695,4.1222,3.6409,4.2243,59.5782,3.7507,116.2168,1.4283,28.3017,13.5157,1174.98,8.9116,1.0084,31.57,35.434,3.7233,3.6729,1.2182,0.0024,101.18
16/01/2017,15.874,0.7477,1.845,3.2414,1.8449,1.3175,661.8,6.9008,2945,7.1048,25.4925,7.0156,18.792,1.0601,7.7553,290.26,113.99,68.095,13362,3.8296,114.2,4.4668,21.7363,0.7103,8.5315,3.37,50.019,4.1266,3.6409,4.2463,59.8778,3.7507,116.77,1.4304,28.4206,13.6729,1182.03,8.9522,1.0117,31.677,35.43,3.8041,3.673,1.2047,0.0024,101.18
17/01/2017,15.9045,0.7567,1.827,3.2116,1.8259,1.3043,656.6,6.845,2919.41,7.0305,25.2244,6.9406,18.9434,1.0713,7.7557,286.88,112.45,67.96,13333,3.8108,112.62,4.4625,21.5079,0.7215,8.4468,3.3442,49.725,4.0744,3.6407,4.203,59.407,3.7506,115.555,1.4154,28.1195,13.4677,1174.43,8.8844,1.0015,31.53,35.283,3.7615,3.673,1.2414,0.0024,100.33
18/01/2017,15.978,0.7505,1.8386,3.2232,1.8397,1.3269,659.21,6.8496,2933.6,7.0828,25.423,6.9955,18.8045,1.063,7.7563,289.54,113.13,68.075,13347,3.8177,114.65,4.4443,21.9544,0.7123,8.497,3.3393,49.838,4.1069,3.641,4.2306,59.5146,3.7506,116.5175,1.4296,28.3412,13.6325,1166.64,8.9533,1.0074,31.575,35.43,3.797,3.673,1.2261,0.0024,100.93
19/01/2017,15.9018,0.7561,1.8347,3.2018,1.8339,1.3318,660.64,6.872,2947.79,7.0513,25.3379,6.9733,18.855,1.0664,7.7572,289.49,113.19,68.1288,13376,3.8172,114.86,4.449,21.9555,0.719,8.4485,3.3165,49.976,4.1005,3.6413,4.2185,59.8877,3.7506,116.275,1.4261,28.2495,13.56,1177.5,8.9501,1.0062,31.619,35.395,3.8274,3.673,1.2342,0.0024,101.15
20/01/2017,15.91,0.7555,1.8288,3.1743,1.8284,1.332,656.99,6.8765,2920.63,7.037,25.2511,6.9499,18.7542,1.0703,7.7569,289.05,113.2,68.1775,13410,3.7985,114.62,4.447,21.5877,0.717,8.4108,3.2945,49.974,4.0811,3.6412,4.2037,59.6068,3.7505,115.7709,1.4263,28.1482,13.5986,1169.14,8.8797,1.0016,31.527,35.374,3.7682,3.673,1.2375,0.0024,100.74
