Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),
31/01/2020,53.92,84.21,,73.12,103.82,82.29,84.23,124.8,78.05,93.68,102.64,94.49,,90.67,120.95,87.46,130.79,102.45,94.91,111.5,75.8,89.22,87.29,101.44,107.06,110.13,93.81,96.13,,96.92,88.13,111.7,,107.29,100.15,78.94,107.18,85.15,105.91,,113.2,62.6,108.2,101.93,,115.95
29/02/2020,54.66,82.35,,70.45,103.52,81.53,82.76,126.45,76.83,92.91,103.15,94.58,,89.95,125.23,86.49,130.31,102.21,95.84,113.25,75.68,88.26,87.81,99.4,106.17,110.92,93.44,95.22,,96.68,86.33,113.08,,105.19,99.86,77.22,105.42,85.04,106.45,,110.81,62.08,108.88,102.59,,117.25
31/03/2020,57.57,77.23,,63.6,104.77,78.34,80.48,126.2,70.09,92.73,98.56,96.46,,94.09,126.92,85.9,123.86,99.25,88.02,109.5,78.99,85.77,74.54,95.97,107.01,111.56,91.77,97.76,,97.83,75.05,114.6,,104.6,101.84,70.49,104.66,84.25,109.13,,108.89,60.25,109.32,98.04,,121.6
30/04/2020,58.33,78.68,,59.34,104.41,78.25,80.73,125.74,70.05,92.37,96.07,96.48,,94.53,128.91,82.89,117.94,100.41,86.19,112,80.06,83.61,68.8,96.13,112.61,113.82,89.56,97.98,,98.21,76.47,116.16,,104.69,102.14,63.98,105.48,83.87,108.99,,106.39,57.08,110.75,100.12,,123.92
31/05/2020,58.41,80.9,,55.63,104.11,78.94,84.19,123.61,72.1,92.71,96.4,96.27,,94.6,128.48,84.66,118.62,100.76,91.74,113.21,80.4,83.89,71.55,96.92,112.25,113.86,89.8,97.68,,98.29,79.12,115.88,,105.38,102.46,64.95,104.91,86.64,108.97,,108.03,57.14,110.81,99.02,,123.34
30/06/2020,55.91,84.32,,59.57,103.81,80.97,85.49,121.5,73.29,92.84,99.26,96.47,,95.79,126.59,85.87,122.7,99.47,94.58,112.82,78.48,84.57,74.79,100.29,107.98,113.9,92.22,98.5,,98.31,81.38,113.49,,105.43,102.14,67.82,105.55,88.31,108.19,,111.27,57.2,109.3,98.28,,120.83
31/07/2020,55.1,85.73,,58.14,104.84,80.61,85.71,122.48,73.57,93.22,100.77,97.58,,96.01,121.6,86.34,118.62,100.92,91.4,112.7,78.34,84.54,74.22,101.5,106.06,115,92.29,97.61,,98.75,78.07,118.91,,104.6,102.45,69.29,105,89.94,108.69,,109.97,56.34,107.14,98.58,,120.21
31/08/2020,55.08,87.28,,55.91,106.21,81.42,84.87,122.79,70.43,94.04,102.99,98.08,,97.16,122.53,87.64,117.77,100.55,88.99,112.24,77.95,85.16,74.62,100.29,103.67,114.9,94.17,97.82,,99.66,74.2,117.64,,105.3,102.8,66.45,105.34,91.07,109.48,,109.63,52.61,105.47,99.81,,118.67
30/09/2020,54.68,87.62,,56.44,105.81,81.09,85.93,124.92,70.65,94.55,100.1,98,,97.06,119.1,84.43,117.43,102.73,87.66,111.22,77.57,85.39,76.34,100.97,103.12,114.97,92.74,98.82,,99.24,71.93,116.97,,105.39,103.22,68.24,106,89.99,108.93,,108.23,51.21,104.39,98.97,,117.86
31/10/2020,55.21,86.07,,54.46,106.57,81.19,84.55,125.76,68.81,94.4,98.39,98.01,,97.01,121.39,84.05,117.03,103.62,87.89,112.24,77.26,84.93,77.96,100.35,101.72,114.72,91.26,98.68,,99.13,70.53,116.56,,104.7,103.27,69.43,108,90.06,109.08,,108.17,49.55,103.96,98.92,,117.05
30/11/2020,54.01,86.98,,56.34,106.42,81.73,86.23,126.25,70.59,94.19,101,97.48,,96.02,120.41,84.29,117.98,102,90.39,112.35,76.75,84.69,80.95,102.73,100.49,115.16,92.08,98.32,,99.12,71.12,115.43,,105.02,103.01,72.84,109.68,91.32,108.16,,109.84,50.11,103.09,99.83,,115.22
31/12/2020,52.46,88.61,,59.22,106.84,82.36,88.08,126.35,73.93,93.83,101.5,97.4,,97.07,118.01,84.8,123.58,99.98,89.72,114.03,75.78,84.96,82.23,104.31,98.5,114.87,92.58,98.17,,99.41,72.65,113.21,,104.93,102.9,74.67,110.1,92.66,108.25,,109.64,51.36,101.53,99.42,,112.9
31/01/2021,52.27,90.27,,56.9,106.09,82.88,89.5,127.65,73.29,93.18,102.98,96.98,,96.31,118.64,85.02,121.5,99.26,89.83,113.84,75.48,85.7,82.58,104.95,98.03,115.32,92.03,97.44,,100.02,72.33,112.57,,104.49,102.46,73.29,109.45,92.41,107.91,,109.04,54.04,100.94,100.12,,112.37
28/02/2021,52.43,90.58,,56.5,105.67,83.22,89.42,129.57,72.25,92.76,103.48,96.79,,95.29,118.59,85.3,122.24,99.54,89.77,112.08,73.91,85.59,81.19,105.69,97.01,114.79,92.52,96.61,,99.55,72.7,112.04,,104.65,101.9,75.31,108.3,91.94,106.63,,107.81,56.83,100.15,101.71,,112.79
31/03/2021,54.6,91.32,,54.87,105.54,84.55,90.27,128.8,72.13,93.19,101.92,96.4,,95.88,119.9,83.73,125.14,100.62,88.83,112.39,72.41,85.53,80.06,105.45,97.16,115.36,90.85,97.42,,99.3,74,113.12,,104.97,102.24,75.57,108.05,90.77,104.15,,106.72,53.57,101.22,103.03,,114.88
30/04/2021,55.25,91.33,,55.48,106.51,84.88,92.61,127.2,71.28,93.65,103.13,96.55,,96.55,120.15,85.35,126.56,98.53,88.06,113.61,71.41,85.3,82.94,105.6,96.78,115.36,92.13,97.37,,98.82,72.55,113.11,,105.31,102.02,78.79,109.41,90.73,104.49,,106.23,50.83,101.61,102.96,,114.95
31/05/2021,55.04,91.3,,58,106.42,87.11,91.14,126.98,69.47,94.08,104.65,96.65,,96.82,118.52,87.35,127.8,100.93,88.86,112.94,70.8,84.3,82.45,106.51,93.97,115.67,93.03,97.33,,99.11,74.13,112.07,,105.49,102.54,79.77,107.73,91.06,105.42,,104.4,49.18,100.49,103.82,,114.24
30/06/2021,55.14,90.17,,61.32,105.6,86.32,89.13,126.86,70.12,93.87,105.03,96.15,,96.13,118.32,88.26,129.84,100.93,88.54,113.3,70.18,84.26,82.37,105.86,90.75,115.35,93.14,96.98,,98.83,76.21,112.29,,105.21,102.5,80.83,107.77,90.87,105.04,,104.34,48.83,100.74,104.07,,115.38
31/07/2021,56.79,88.61,,60.85,105.87,84.78,87.55,127.72,68.04,93.8,105.08,96.47,,95.12,119.47,86.54,129.29,101.25,88.62,113.98,70.84,83.18,83.23,106.09,91.64,112.37,91.9,96.33,,99.44,75.93,113.42,,104.29,102.49,79.1,106.53,90.05,105.12,,101.17,50.54,101.58,103.72,,117.01
31/08/2021,57.89,87.37,,60.1,105.94,84.36,84.57,127.74,67.46,93.56,105.97,95.83,,94.79,119.08,87.61,127.98,101.98,89.38,115.79,71.09,82.76,82.91,106.97,89.37,112.76,91.53,95.7,,99.1,76.33,113.34,,104.78,102.39,78.01,105.47,89.95,105.76,,99.45,51.75,101.83,104.34,,117.27
30/09/2021,59.11,87.42,,60.35,105.91,83.78,84.78,127.8,68.48,94.09,106.01,95.6,,94.9,115.93,87.19,125.9,102.52,89.69,116.22,70.87,83.61,83.34,108.34,88.8,112.15,91.8,96.29,,99.03,77.23,113.17,,105.37,102.97,78.96,104.37,90.33,104.41,,100.71,51.71,101.56,103.68,,117.16
31/10/2021,61.33,88.76,,57.91,106.93,85.53,82.58,129.72,69.35,93.81,105.5,95.24,,94.27,119.09,85.2,126.06,101.88,90.38,116.1,68.61,84.29,81.85,108.38,91.38,111.44,91.29,95.6,,99.88,79.96,113.53,,105.25,102.65,77.7,103.65,90.4,104.84,,100.38,49.22,102.34,104.72,,118.1
30/11/2021,62,88.06,,58.24,108.43,84.73,83.1,131.04,67.37,93.95,105.43,94.84,,93.69,118.79,84.33,126.08,103.43,89.99,120.25,68.09,84.08,80.99,108.44,91.61,112.85,90.48,95.56,,99.52,79.64,114.13,,105.72,102.66,74.88,103.97,90.26,105.71,,101.79,43.93,103.19,104.48,,119.05
31/12/2021,63.79,87.08,,57.73,109.66,83.01,80.21,131.95,66.91,93.63,106.02,94.13,,93.68,118.82,83.51,127.99,102.15,90.47,120.66,68.21,83.91,81.17,105.83,92.19,113.3,91.64,95.04,,100.11,79.58,114.53,,105.91,102.3,73.92,104.31,89.08,106.19,,100.11,39.41,103.73,104.44,,119.89
31/01/2022,64.15,87.39,,58.7,109.66,84.23,83.25,131.09,66.75,92.95,113.38,94.78,,92.73,118.49,85.9,128.58,102.47,90.35,119.58,67.37,84.15,82.62,105.06,94.87,111.99,93.84,94.72,,100.4,76.86,113.86,,106.36,103.64,75.34,103.34,87.12,105.72,,101.81,43.7,103.14,105.18,,119.76
28/02/2022,63.72,87.09,,62.53,110.09,83.66,83.78,132.07,67.94,92.87,114.08,95.08,,92.96,118.26,86.54,132.8,101,89.41,116.26,66.78,83.61,82.7,103.8,96.12,111.08,92.83,94.28,,100.03,75.04,113.15,,106.79,103.69,76.32,102.77,85.68,104.94,,103.97,45.09,101.83,104.79,,119.68
31/03/2022,64.98,90.54,,66.2,110.98,84.79,85.94,132.61,70.68,92.69,111.4,93.77,,93.68,118.57,81.3,130.08,100.78,90.52,116.42,65.26,83.96,82.59,107.25,98.46,110.66,90.2,94.54,,100.28,61.28,113.99,,107.62,104.26,78.65,101.99,85.38,105.34,,103.18,44.94,102.46,103.7,,121.58
30/04/2022,65.7,91.77,,70.23,110.87,85.42,85.65,131.45,71.6,93.82,114.04,93.62,,91.65,119.72,81.56,132.85,102.46,92.11,116.99,60.91,83.51,85.08,107.1,99.18,112.42,92.36,95.73,,102.13,83.63,115.09,,107.94,103.76,79.47,102.41,86.3,104.52,,103.24,47.76,103.31,104.81,,122.57
31/05/2022,65.7,91.77,,70.23,110.87,85.42,85.65,131.45,71.6,93.82,114.04,93.62,,91.65,119.72,81.56,132.85,102.46,92.11,116.99,60.91,83.51,85.08,107.1,99.18,112.42,92.36,95.73,,102.13,83.63,115.09,,107.94,103.76,79.47,102.41,86.3,104.52,,103.24,47.76,103.31,104.81,,122.57
